               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.044483,             0.37191,            0.018179,             0.42542,             0.65295,              0.4958,             0.26595,            0.040369,             0.34974,            0.029262,            0.006502,            0.006502,            0.006502
                  55,            0.043517,             0.37378,            0.017707,             0.40834,             0.75078,             0.54123,             0.29106,            0.037874,              0.3434,            0.027012,            0.006436,            0.006436,            0.006436
                  56,             0.04404,             0.36831,            0.017154,             0.37428,             0.60579,             0.42552,              0.2203,            0.040699,             0.33296,            0.051872,             0.00637,             0.00637,             0.00637
                  57,            0.045882,             0.39009,            0.017273,             0.49772,             0.72515,             0.58845,             0.29744,            0.040426,             0.33086,            0.023893,            0.006304,            0.006304,            0.006304
                  58,            0.044132,              0.3617,             0.01606,             0.49121,             0.71576,             0.58126,             0.33097,            0.036512,             0.31094,            0.026652,            0.006238,            0.006238,            0.006238
                  59,            0.043029,             0.36468,            0.016756,             0.52798,             0.74641,             0.63193,             0.34943,            0.035733,             0.31399,            0.021594,            0.006172,            0.006172,            0.006172
                  60,            0.042468,             0.36847,            0.015888,             0.54201,             0.70813,             0.62218,             0.36196,            0.035222,             0.31349,            0.021038,            0.006106,            0.006106,            0.006106
                  61,             0.04216,             0.36075,             0.01639,             0.54518,             0.64496,             0.57652,             0.31656,            0.037723,              0.3389,            0.034151,             0.00604,             0.00604,             0.00604
                  62,            0.042695,             0.37108,            0.015817,             0.57496,              0.7055,             0.62722,             0.35966,            0.034755,              0.3113,            0.019455,            0.005974,            0.005974,            0.005974
                  63,            0.043564,             0.37039,             0.01639,             0.55985,              0.7069,             0.63596,             0.35559,            0.035497,             0.31186,            0.020408,            0.005908,            0.005908,            0.005908
                  64,            0.042008,             0.36098,            0.015375,              0.5643,             0.68558,             0.61312,             0.34173,            0.035836,             0.32392,            0.018913,            0.005842,            0.005842,            0.005842
                  65,            0.042568,             0.36323,            0.015579,             0.57197,             0.68858,             0.62001,             0.35018,            0.035622,             0.31818,            0.018803,            0.005776,            0.005776,            0.005776
                  66,            0.041101,             0.34241,            0.015087,             0.59243,             0.70528,             0.62738,             0.35201,            0.035822,              0.3203,            0.018619,             0.00571,             0.00571,             0.00571
                  67,            0.042297,             0.36271,            0.015667,             0.58649,             0.71765,             0.63756,             0.36974,            0.034949,              0.3141,            0.017761,            0.005644,            0.005644,            0.005644
                  68,            0.040743,             0.33265,            0.014906,             0.59128,             0.61179,             0.60838,             0.34828,            0.035712,             0.31906,            0.017405,            0.005578,            0.005578,            0.005578
                  69,            0.041974,             0.36427,            0.015392,             0.53734,             0.72657,             0.62193,              0.3348,            0.036477,             0.32619,            0.020622,            0.005512,            0.005512,            0.005512
                  70,            0.041853,              0.3679,             0.01561,             0.53153,             0.72363,             0.62031,             0.33048,            0.036486,             0.31529,            0.025134,            0.005446,            0.005446,            0.005446
                  71,            0.041408,             0.36108,            0.016227,             0.60379,             0.66528,             0.63701,             0.35146,            0.036019,             0.31983,            0.017689,             0.00538,             0.00538,             0.00538
                  72,            0.041948,             0.35964,            0.014902,              0.5881,             0.70117,             0.63447,             0.35417,            0.035967,             0.31417,            0.019425,            0.005314,            0.005314,            0.005314
                  73,            0.042303,             0.36278,            0.014857,             0.55619,             0.70618,             0.61463,              0.3594,            0.035347,             0.32835,            0.022098,            0.005248,            0.005248,            0.005248
                  74,            0.040509,              0.3545,            0.014426,             0.60785,             0.71492,             0.66109,             0.38084,            0.034654,             0.31186,            0.018326,            0.005182,            0.005182,            0.005182
                  75,            0.040795,             0.35395,            0.014809,             0.61615,             0.68955,              0.6565,             0.37368,            0.035142,             0.31494,            0.017992,            0.005116,            0.005116,            0.005116
                  76,            0.040746,             0.35523,            0.014602,             0.58281,             0.67356,              0.6152,             0.35181,            0.035612,             0.32003,            0.017586,             0.00505,             0.00505,             0.00505
                  77,            0.039989,             0.35549,            0.015113,             0.60958,             0.68671,             0.64155,             0.36381,            0.036013,             0.32355,            0.017929,            0.004984,            0.004984,            0.004984
                  78,            0.040211,             0.35545,            0.014541,             0.55512,             0.72808,             0.62833,             0.35662,            0.035247,             0.33569,            0.021022,            0.004918,            0.004918,            0.004918
                  79,            0.040932,             0.35148,            0.014599,              0.5631,             0.65962,              0.6097,             0.32796,            0.038101,             0.32873,            0.019073,            0.004852,            0.004852,            0.004852
                  80,            0.040862,             0.35302,            0.015116,             0.60846,             0.68425,             0.65046,             0.37995,            0.034843,             0.31827,            0.016457,            0.004786,            0.004786,            0.004786
                  81,            0.040254,             0.34296,            0.014679,             0.61021,             0.69428,             0.66056,             0.38913,            0.033961,             0.30893,            0.019423,             0.00472,             0.00472,             0.00472
                  82,             0.04097,             0.35769,            0.014367,             0.59602,             0.69134,             0.65428,             0.36064,            0.035375,             0.31809,            0.020188,            0.004654,            0.004654,            0.004654
                  83,            0.039635,             0.34541,             0.01464,             0.59237,             0.72724,             0.65604,             0.38958,            0.033524,             0.30864,            0.018979,            0.004588,            0.004588,            0.004588
                  84,            0.039085,               0.345,            0.014805,             0.59953,             0.70882,             0.66275,             0.38983,            0.033686,             0.30919,             0.01934,            0.004522,            0.004522,            0.004522
                  85,            0.039646,              0.3544,            0.014207,             0.62164,             0.71596,             0.67232,             0.39696,            0.033472,             0.30847,              0.0163,            0.004456,            0.004456,            0.004456
                  86,            0.038959,             0.34156,            0.014297,             0.59524,             0.67493,             0.64098,             0.35873,            0.035958,             0.31876,             0.02063,             0.00439,             0.00439,             0.00439
                  87,            0.039249,             0.34145,            0.014597,             0.62466,             0.68876,             0.66386,              0.3833,            0.033987,             0.30893,            0.017569,            0.004324,            0.004324,            0.004324
                  88,            0.038874,             0.34668,            0.013777,             0.63297,             0.69772,             0.67451,             0.39701,            0.033806,             0.30967,            0.017126,            0.004258,            0.004258,            0.004258
                  89,            0.038912,             0.32892,            0.013922,             0.63482,             0.68352,             0.65797,              0.3709,            0.034894,             0.31098,            0.017107,            0.004192,            0.004192,            0.004192
                  90,            0.039197,             0.37059,            0.014525,             0.60479,             0.72842,             0.67806,             0.39264,            0.033976,             0.32526,            0.018389,            0.004126,            0.004126,            0.004126
                  91,            0.038494,             0.34307,            0.013876,             0.59376,             0.70117,             0.64633,             0.38862,            0.033367,             0.31198,            0.021361,             0.00406,             0.00406,             0.00406
                  92,            0.037411,             0.32151,            0.014297,             0.62354,             0.71127,             0.64869,             0.38948,            0.033561,              0.3158,            0.016116,            0.003994,            0.003994,            0.003994
                  93,            0.038533,             0.33742,            0.014176,             0.61856,             0.69188,             0.63842,             0.37638,            0.033563,             0.31317,             0.01717,            0.003928,            0.003928,            0.003928
                  94,            0.038875,             0.34481,            0.014325,             0.61363,             0.68137,              0.6434,             0.37718,            0.033766,             0.31382,            0.017143,            0.003862,            0.003862,            0.003862
                  95,            0.038912,             0.34306,            0.013578,             0.59789,             0.67817,             0.63667,             0.37246,            0.034729,             0.32194,            0.016845,            0.003796,            0.003796,            0.003796
                  96,            0.037796,             0.33639,            0.013352,             0.61006,             0.70214,             0.66216,             0.39094,            0.033777,             0.31388,             0.01727,             0.00373,             0.00373,             0.00373
                  97,            0.038655,             0.35049,            0.013125,             0.61661,             0.69813,             0.67506,              0.3912,            0.034392,             0.32512,            0.017691,            0.003664,            0.003664,            0.003664
                  98,             0.03931,             0.33973,            0.014074,             0.63098,             0.69125,             0.65674,             0.37389,            0.035261,             0.32032,            0.017119,            0.003598,            0.003598,            0.003598
                  99,            0.038867,             0.35046,            0.012816,             0.59939,             0.72424,             0.65609,              0.3842,            0.033706,             0.31514,            0.016465,            0.003532,            0.003532,            0.003532
                 100,            0.037827,             0.32827,            0.013256,             0.62584,             0.67234,             0.64609,             0.37638,            0.034214,              0.3187,            0.016988,            0.003466,            0.003466,            0.003466
                 101,            0.038003,             0.33965,            0.013377,             0.61479,             0.69873,             0.66201,             0.39307,            0.033494,             0.31276,            0.015908,              0.0034,              0.0034,              0.0034
                 102,            0.038369,             0.32498,            0.012808,              0.5482,             0.72047,               0.618,             0.35876,            0.034607,             0.33353,            0.020133,            0.003334,            0.003334,            0.003334
                 103,            0.038931,             0.34205,            0.013866,             0.64248,             0.68744,             0.67089,             0.40098,            0.033237,             0.30947,            0.015819,            0.003268,            0.003268,            0.003268
                 104,            0.038704,             0.33902,            0.013142,             0.63974,             0.68004,             0.68012,             0.40928,            0.033176,             0.31239,             0.01522,            0.003202,            0.003202,            0.003202
                 105,            0.037729,             0.31652,            0.013222,             0.61107,             0.69722,             0.64902,             0.38308,            0.034409,             0.31645,            0.020009,            0.003136,            0.003136,            0.003136
                 106,            0.037987,             0.32109,            0.013515,             0.59871,             0.72653,             0.67187,             0.41103,            0.032707,             0.30635,            0.017151,             0.00307,             0.00307,             0.00307
                 107,            0.037039,               0.317,            0.013214,             0.62146,             0.69921,             0.65367,             0.38399,            0.034166,             0.32243,            0.016692,            0.003004,            0.003004,            0.003004
                 108,            0.037895,             0.33592,            0.012789,             0.61187,             0.70047,             0.65998,             0.39849,            0.033181,             0.31184,            0.019506,            0.002938,            0.002938,            0.002938
                 109,            0.037363,             0.32851,            0.013078,             0.60487,             0.64837,             0.62933,             0.37829,            0.033969,             0.32354,            0.020317,            0.002872,            0.002872,            0.002872
                 110,            0.038821,             0.33229,            0.013261,             0.63634,             0.66541,             0.64861,             0.38073,            0.034716,             0.32863,            0.016783,            0.002806,            0.002806,            0.002806
                 111,            0.037864,             0.33239,            0.013167,             0.62958,              0.7274,             0.67622,             0.39963,            0.033623,              0.3148,            0.015116,             0.00274,             0.00274,             0.00274
                 112,            0.037341,             0.32014,            0.012734,             0.65053,              0.6913,             0.65893,             0.39877,            0.033958,             0.33099,            0.015436,            0.002674,            0.002674,            0.002674
                 113,            0.037727,              0.3322,            0.012954,             0.64475,             0.70062,             0.65838,             0.39536,            0.033723,             0.32232,            0.015673,            0.002608,            0.002608,            0.002608
                 114,            0.036327,             0.31802,            0.013258,             0.62699,             0.71408,             0.66408,             0.40026,            0.033542,             0.31731,             0.01697,            0.002542,            0.002542,            0.002542
                 115,            0.036906,             0.33096,            0.012514,             0.64155,             0.69806,              0.6604,             0.39207,            0.033452,             0.32472,            0.016671,            0.002476,            0.002476,            0.002476
                 116,            0.037239,             0.33342,            0.012581,             0.63446,             0.67026,             0.66254,             0.40448,            0.033324,             0.32263,            0.016988,             0.00241,             0.00241,             0.00241
                 117,            0.036633,             0.32032,            0.013306,             0.62727,             0.69903,              0.6643,             0.39909,            0.033223,             0.31551,            0.017429,            0.002344,            0.002344,            0.002344
                 118,            0.036227,             0.31601,            0.012363,             0.61148,             0.67045,             0.64854,             0.38778,            0.033652,             0.32531,            0.015463,            0.002278,            0.002278,            0.002278
                 119,            0.035758,              0.3161,            0.012619,              0.6312,             0.68772,             0.66285,             0.40491,             0.03273,             0.32215,            0.017999,            0.002212,            0.002212,            0.002212
                 120,            0.036347,             0.31735,            0.012167,             0.64994,             0.70123,             0.67962,             0.41265,            0.032348,             0.31472,            0.016946,            0.002146,            0.002146,            0.002146
                 121,            0.036033,             0.31399,            0.012298,             0.67441,             0.67955,             0.68464,             0.41754,            0.032385,             0.31466,            0.015305,             0.00208,             0.00208,             0.00208
                 122,            0.035069,             0.30749,            0.012535,             0.65806,             0.69304,             0.68308,             0.41736,            0.032449,             0.31267,            0.014409,            0.002014,            0.002014,            0.002014
                 123,            0.035076,             0.31356,            0.012469,             0.64074,             0.70558,              0.6675,             0.40117,            0.032977,             0.31818,            0.016232,            0.001948,            0.001948,            0.001948
