               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.041359,             0.36039,             0.02349,             0.45718,             0.72042,             0.51195,             0.30267,            0.033492,             0.28333,            0.028998,          0.00088345,          0.00088345,          0.00088345
                  37,            0.042116,             0.36849,            0.023389,             0.46042,             0.67703,             0.50696,             0.30987,            0.032856,             0.28194,            0.028549,          0.00088012,          0.00088012,          0.00088012
                  38,            0.041765,             0.36588,            0.022633,              0.4601,             0.72304,             0.53023,             0.32424,            0.032682,             0.28081,            0.027991,          0.00087679,          0.00087679,          0.00087679
                  39,            0.041721,             0.36351,            0.022217,             0.46092,             0.69896,             0.51248,             0.31458,            0.032805,             0.28116,            0.027676,          0.00087346,          0.00087346,          0.00087346
                  40,            0.040985,              0.3583,            0.021973,             0.45235,             0.73813,             0.53923,             0.32908,            0.032449,              0.2816,            0.027765,          0.00087013,          0.00087013,          0.00087013
                  41,             0.04032,             0.35074,            0.022251,             0.47283,              0.7411,             0.53297,             0.32481,            0.032944,              0.2807,            0.027258,           0.0008668,           0.0008668,           0.0008668
                  42,            0.042402,             0.37343,            0.021719,             0.46877,             0.75763,              0.5462,             0.33349,            0.032408,             0.28043,             0.02713,          0.00086347,          0.00086347,          0.00086347
                  43,            0.040672,             0.34995,            0.022093,             0.47001,             0.75764,             0.54923,             0.33401,            0.032671,             0.28035,            0.026727,          0.00086014,          0.00086014,          0.00086014
                  44,            0.041143,              0.3643,            0.021477,             0.47931,             0.73762,             0.54877,               0.336,            0.032534,             0.28075,            0.026627,          0.00085681,          0.00085681,          0.00085681
                  45,            0.041405,             0.36656,            0.021077,             0.47536,             0.74467,             0.55183,             0.33702,             0.03253,             0.28131,            0.026587,          0.00085348,          0.00085348,          0.00085348
                  46,            0.040444,             0.35661,            0.021112,             0.48535,             0.73624,             0.54925,             0.33914,            0.032287,             0.28131,            0.026599,          0.00085015,          0.00085015,          0.00085015
                  47,            0.041454,             0.37302,            0.020295,             0.47948,             0.75344,             0.55897,             0.34502,             0.03207,             0.28001,            0.026425,          0.00084682,          0.00084682,          0.00084682
                  48,              0.0399,             0.36362,            0.021303,             0.48841,             0.73873,              0.5591,             0.34706,            0.032055,             0.27956,            0.025934,          0.00084349,          0.00084349,          0.00084349
                  49,            0.040814,             0.36362,            0.020238,             0.49218,             0.73811,             0.56259,             0.34196,            0.032518,             0.28099,            0.025528,          0.00084016,          0.00084016,          0.00084016
                  50,            0.040763,             0.35815,            0.020065,              0.4889,             0.74152,             0.56255,             0.35043,             0.03162,             0.27829,            0.025348,          0.00083683,          0.00083683,          0.00083683
                  51,            0.040517,             0.36285,            0.020703,             0.48508,             0.75157,             0.56402,             0.35285,            0.031497,             0.27716,            0.025211,           0.0008335,           0.0008335,           0.0008335
                  52,            0.040891,             0.35773,            0.020506,             0.49604,             0.74764,             0.57842,             0.35122,            0.032116,             0.27933,            0.024884,          0.00083017,          0.00083017,          0.00083017
                  53,            0.039962,             0.36097,            0.019818,             0.49218,             0.74771,             0.57433,             0.35568,            0.031523,              0.2789,            0.025046,          0.00082684,          0.00082684,          0.00082684
                  54,            0.040355,             0.37953,            0.020012,             0.49505,             0.73813,             0.57477,             0.35411,            0.031879,              0.2795,            0.024912,          0.00082351,          0.00082351,          0.00082351
                  55,            0.038975,             0.34281,            0.019601,             0.50008,             0.72674,             0.57675,             0.34101,            0.032082,             0.28075,            0.024808,          0.00082018,          0.00082018,          0.00082018
                  56,            0.038773,             0.34526,            0.019767,             0.51205,             0.73079,             0.58118,             0.36269,            0.031501,              0.2793,            0.024429,          0.00081685,          0.00081685,          0.00081685
                  57,            0.039037,             0.34153,            0.020015,              0.5142,             0.73829,             0.58024,             0.35899,            0.031763,             0.28003,            0.024347,          0.00081352,          0.00081352,          0.00081352
                  58,            0.039085,             0.34498,            0.018964,             0.51672,             0.74245,              0.5831,             0.36136,            0.031637,             0.27988,            0.024182,          0.00081019,          0.00081019,          0.00081019
                  59,            0.039136,             0.34882,            0.019192,             0.50904,             0.74754,             0.58814,             0.36717,            0.031266,             0.27786,            0.024136,          0.00080686,          0.00080686,          0.00080686
                  60,            0.039343,             0.35039,            0.018983,             0.51514,             0.73251,             0.58999,             0.35605,            0.032267,             0.28056,             0.02399,          0.00080353,          0.00080353,          0.00080353
                  61,            0.040156,              0.3682,            0.018936,             0.50158,              0.7296,             0.58339,             0.36027,            0.031723,             0.28397,            0.024368,           0.0008002,           0.0008002,           0.0008002
                  62,            0.037959,             0.33995,            0.018611,             0.50004,             0.72423,             0.58544,             0.36151,            0.031751,             0.28328,            0.024313,          0.00079687,          0.00079687,          0.00079687
                  63,            0.039093,             0.35235,            0.019454,              0.5138,             0.73477,             0.59259,             0.36639,            0.031616,             0.27988,            0.023996,          0.00079354,          0.00079354,          0.00079354
                  64,            0.038701,              0.3518,            0.018828,             0.51602,             0.74301,             0.59491,              0.3692,            0.031447,             0.27948,            0.023743,          0.00079021,          0.00079021,          0.00079021
                  65,            0.039697,             0.36057,            0.018859,             0.51114,             0.74139,             0.59002,             0.36857,            0.031383,             0.28056,            0.023972,          0.00078688,          0.00078688,          0.00078688
                  66,            0.039334,             0.34258,            0.018378,             0.50946,             0.73198,             0.58625,             0.36285,            0.031749,             0.28412,            0.024069,          0.00078355,          0.00078355,          0.00078355
                  67,            0.039155,             0.35704,            0.018882,             0.52095,             0.73331,             0.59927,             0.37312,            0.031308,             0.27965,             0.02363,          0.00078022,          0.00078022,          0.00078022
                  68,            0.039736,             0.35933,            0.018567,             0.51804,             0.72736,             0.60275,              0.3694,            0.031308,             0.27853,            0.023544,          0.00077689,          0.00077689,          0.00077689
                  69,            0.038633,             0.34274,            0.018142,             0.52342,             0.73042,             0.60154,             0.37363,            0.031088,               0.278,            0.023578,          0.00077356,          0.00077356,          0.00077356
                  70,            0.038712,              0.3418,            0.018078,             0.52525,             0.72865,             0.59901,             0.37305,            0.031238,             0.28076,            0.023416,          0.00077023,          0.00077023,          0.00077023
                  71,            0.037778,              0.3358,            0.018188,             0.52461,              0.7224,             0.59811,             0.37376,             0.03117,             0.28049,            0.023227,           0.0007669,           0.0007669,           0.0007669
                  72,            0.038638,             0.32731,             0.01848,             0.54226,             0.71874,             0.60263,             0.37301,            0.031312,             0.27957,            0.022861,          0.00076357,          0.00076357,          0.00076357
                  73,            0.038107,              0.3509,            0.018692,             0.53498,              0.7244,             0.61081,             0.38076,            0.031004,             0.27902,            0.022687,          0.00076024,          0.00076024,          0.00076024
                  74,            0.037844,             0.33761,            0.018629,             0.55352,              0.7035,              0.6172,              0.3854,            0.030816,             0.27797,            0.022443,          0.00075691,          0.00075691,          0.00075691
                  75,            0.037958,             0.34347,            0.018437,             0.55777,             0.70233,             0.61461,             0.38131,            0.031166,             0.28029,            0.022598,          0.00075358,          0.00075358,          0.00075358
                  76,            0.038343,             0.32937,            0.018234,             0.55685,             0.69842,             0.60759,             0.37678,             0.03125,             0.28232,            0.022549,          0.00075025,          0.00075025,          0.00075025
                  77,            0.037914,             0.33898,            0.017479,             0.55026,             0.69909,              0.6153,             0.38121,            0.031252,             0.28209,            0.022302,          0.00074692,          0.00074692,          0.00074692
                  78,            0.038697,             0.34523,            0.017603,             0.55533,             0.70004,             0.61558,             0.38495,            0.030864,              0.2794,            0.022345,          0.00074359,          0.00074359,          0.00074359
                  79,            0.036833,             0.32314,            0.017639,             0.55677,             0.69326,             0.60817,             0.37974,            0.030837,             0.27975,            0.022568,          0.00074026,          0.00074026,          0.00074026
                  80,            0.038629,             0.34496,            0.017381,             0.54773,             0.71376,             0.61504,             0.38127,            0.030838,             0.28017,            0.022482,          0.00073693,          0.00073693,          0.00073693
                  81,            0.037965,             0.35478,            0.018057,             0.55461,             0.70353,             0.61591,             0.38266,            0.030951,             0.28183,            0.022308,           0.0007336,           0.0007336,           0.0007336
                  82,            0.036872,             0.32127,             0.01725,             0.56106,             0.69482,             0.61402,             0.38296,            0.030972,              0.2807,            0.022168,          0.00073027,          0.00073027,          0.00073027
                  83,             0.03755,             0.33058,            0.017386,             0.55639,             0.71129,             0.62837,             0.39004,            0.030706,             0.27892,            0.021915,          0.00072694,          0.00072694,          0.00072694
                  84,            0.037722,             0.33357,            0.017249,             0.57674,             0.70076,             0.63119,             0.39434,            0.030765,             0.27953,            0.021689,          0.00072361,          0.00072361,          0.00072361
                  85,            0.037125,             0.33737,            0.017393,             0.58454,             0.69586,             0.63017,             0.39454,            0.030834,             0.28035,            0.021652,          0.00072028,          0.00072028,          0.00072028
                  86,            0.036517,             0.32608,            0.017342,             0.58556,             0.68894,             0.62422,               0.389,            0.031062,              0.2836,            0.021881,          0.00071695,          0.00071695,          0.00071695
                  87,            0.037514,             0.32425,            0.017016,             0.56443,             0.70577,             0.61884,             0.38246,            0.031317,             0.28554,            0.022299,          0.00071362,          0.00071362,          0.00071362
                  88,            0.037439,             0.33221,            0.017143,             0.56608,             0.69726,             0.61822,             0.37916,            0.031371,             0.28528,             0.02215,          0.00071029,          0.00071029,          0.00071029
                  89,             0.03703,             0.33445,            0.016523,             0.58908,             0.68713,             0.62602,             0.38872,            0.030951,             0.28192,            0.021454,          0.00070696,          0.00070696,          0.00070696
                  90,             0.03726,             0.33031,            0.016859,             0.58744,             0.69329,             0.63125,             0.38977,             0.03115,             0.28372,            0.021341,          0.00070363,          0.00070363,          0.00070363
                  91,            0.037081,             0.33464,            0.016465,             0.58359,             0.68814,             0.62495,             0.38607,            0.031217,             0.28551,            0.021649,           0.0007003,           0.0007003,           0.0007003
                  92,            0.037704,             0.34131,            0.017401,             0.58267,             0.69195,             0.62573,             0.38885,             0.03097,             0.28476,            0.021463,          0.00069697,          0.00069697,          0.00069697
                  93,            0.037615,             0.35159,            0.017188,             0.58821,             0.69101,             0.62642,             0.38506,            0.031095,              0.2847,            0.021335,          0.00069364,          0.00069364,          0.00069364
