               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11995,             0.33505,              0.0455,            0.010932,             0.02034,           0.0055792,           0.0013513,             0.11807,             0.27645,            0.046448,            0.091009,               9e-06,               9e-06
                   1,             0.11519,             0.35219,            0.045109,             0.01532,            0.021954,           0.0078468,           0.0016565,             0.11454,             0.27898,            0.046521,            0.081019,          1.8937e-05,          1.8937e-05
                   2,             0.11046,              0.3689,             0.04498,             0.01358,            0.024497,            0.006994,           0.0016233,             0.11043,             0.30017,            0.046436,            0.071029,          2.8807e-05,          2.8807e-05
                   3,             0.10647,             0.41944,            0.044686,            0.012947,            0.021945,           0.0067024,           0.0014773,             0.10485,             0.33171,            0.046259,            0.061039,           3.861e-05,           3.861e-05
                   4,             0.10257,             0.45542,            0.044247,            0.012974,            0.020589,           0.0068257,           0.0016926,            0.099135,             0.36331,              0.0461,            0.051048,          4.8347e-05,          4.8347e-05
                   5,             0.10165,             0.46326,            0.044391,            0.013767,            0.021371,           0.0070699,           0.0017495,            0.096613,             0.37683,             0.04599,            0.041058,          5.8017e-05,          5.8017e-05
                   6,             0.10008,             0.48858,            0.044274,            0.015397,            0.027578,           0.0079306,           0.0018915,            0.094438,             0.38742,            0.045856,            0.031068,           6.762e-05,           6.762e-05
                   7,            0.099366,             0.45778,            0.044105,            0.014479,            0.033502,           0.0075277,           0.0019927,            0.092895,             0.39264,            0.045764,            0.021077,          7.7157e-05,          7.7157e-05
                   8,            0.098858,             0.46192,            0.044061,            0.019204,            0.035061,            0.010048,           0.0026446,            0.091573,             0.39523,            0.045667,            0.011087,          8.6627e-05,          8.6627e-05
                   9,            0.097745,             0.44468,            0.043686,            0.022857,            0.044618,            0.012197,           0.0032245,            0.090427,             0.39584,            0.045575,            0.001096,           9.603e-05,           9.603e-05
                  10,            0.096163,             0.43271,            0.043774,            0.025975,            0.050336,            0.013996,           0.0037792,             0.08946,             0.39502,            0.045471,          9.6667e-05,          9.6667e-05,          9.6667e-05
                  11,            0.096823,             0.46987,            0.043691,            0.030536,            0.058186,            0.016532,           0.0046958,            0.088497,             0.39319,            0.045374,          9.6667e-05,          9.6667e-05,          9.6667e-05
