               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.049673,             0.24673,             0.01351,             0.63518,             0.67428,             0.69532,             0.43062,             0.04746,             0.19947,            0.013439,            0.002872,            0.002872,            0.002872
                  38,            0.049542,             0.24317,            0.013523,             0.68115,             0.66057,             0.70341,             0.43669,            0.046987,             0.19867,            0.013361,            0.002674,            0.002674,            0.002674
                  39,            0.049336,             0.23999,            0.013585,             0.68296,             0.67215,             0.70229,             0.43698,            0.046809,             0.19744,            0.013326,            0.002476,            0.002476,            0.002476
                  40,            0.049518,             0.24648,            0.013315,             0.67307,             0.67554,             0.69817,             0.43539,            0.047041,             0.20059,            0.013246,            0.002278,            0.002278,            0.002278
                  41,            0.048278,             0.23674,            0.013374,             0.69997,             0.68279,             0.71664,             0.44792,            0.046655,             0.19764,            0.012831,             0.00208,             0.00208,             0.00208
                  42,             0.04885,              0.2437,            0.013039,             0.69571,             0.68242,             0.71414,              0.4424,            0.046951,             0.19932,            0.013284,            0.001882,            0.001882,            0.001882
                  43,            0.049067,             0.24565,            0.012825,             0.70568,             0.68142,             0.71608,             0.45001,            0.046563,             0.19841,            0.012798,            0.001684,            0.001684,            0.001684
                  44,            0.049165,             0.24595,            0.013334,             0.69998,             0.67365,             0.70868,             0.44626,            0.046599,             0.19724,            0.012885,            0.001486,            0.001486,            0.001486
                  45,            0.048324,             0.23745,            0.012503,             0.71967,             0.66628,             0.71192,             0.44811,            0.046448,             0.19763,            0.012824,            0.001288,            0.001288,            0.001288
                  46,            0.049078,             0.24523,            0.012559,             0.71279,             0.67309,              0.7115,             0.44573,            0.046518,             0.19657,            0.013071,             0.00109,             0.00109,             0.00109
                  47,            0.047869,             0.23471,            0.013134,              0.7077,             0.66518,             0.71157,             0.44759,             0.04644,             0.19759,            0.012988,            0.000892,            0.000892,            0.000892
                  48,             0.04821,             0.24073,            0.012852,             0.70785,             0.67543,             0.71454,             0.44817,            0.046411,             0.19763,            0.012786,            0.000694,            0.000694,            0.000694
                  49,            0.047772,             0.23355,            0.012944,             0.71192,               0.669,             0.71644,             0.45062,            0.046423,             0.19807,            0.012739,            0.000496,            0.000496,            0.000496
