               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  27,            0.049181,             0.39798,            0.021208,             0.38945,             0.56028,             0.38601,             0.20375,            0.040207,              0.3927,            0.028772,            0.004852,            0.004852,            0.004852
                  28,            0.046748,              0.3754,            0.020917,             0.38677,              0.5474,             0.38576,             0.20236,            0.042187,             0.36713,            0.029175,            0.004654,            0.004654,            0.004654
                  29,            0.048562,               0.398,            0.020911,             0.38622,             0.52618,             0.37557,             0.19944,            0.040185,             0.37585,            0.029065,            0.004456,            0.004456,            0.004456
                  30,            0.046079,             0.37388,            0.019805,             0.44005,             0.73851,             0.51087,             0.26823,            0.040988,             0.33209,            0.028064,            0.004258,            0.004258,            0.004258
                  31,            0.048801,             0.39496,            0.020233,             0.38706,             0.51261,             0.35724,             0.18648,            0.040711,             0.37134,            0.027045,             0.00406,             0.00406,             0.00406
                  32,            0.045083,             0.37628,            0.019911,             0.44175,             0.57945,             0.42364,             0.21994,            0.039512,             0.34192,            0.026129,            0.003862,            0.003862,            0.003862
                  33,            0.045948,             0.37625,            0.019451,             0.47543,             0.76985,             0.56813,             0.32005,            0.037039,             0.33008,            0.025519,            0.003664,            0.003664,            0.003664
                  34,            0.043822,             0.35539,             0.01946,             0.49794,             0.74522,             0.56468,             0.32044,            0.037287,             0.32227,            0.025391,            0.003466,            0.003466,            0.003466
                  35,            0.044409,             0.36643,            0.019447,              0.4797,             0.75393,             0.56033,             0.32498,            0.036662,             0.32471,            0.024847,            0.003268,            0.003268,            0.003268
                  36,            0.044067,             0.35517,            0.018836,             0.50305,             0.74712,             0.56795,             0.33259,            0.036164,             0.31927,            0.025104,             0.00307,             0.00307,             0.00307
                  37,             0.04406,             0.38198,             0.01869,              0.4888,              0.7395,             0.56417,               0.327,            0.036583,             0.32263,            0.025293,            0.002872,            0.002872,            0.002872
                  38,            0.043568,             0.36761,            0.018484,              0.5036,             0.75635,              0.5762,             0.34189,             0.03543,             0.31799,            0.024792,            0.002674,            0.002674,            0.002674
                  39,            0.041697,             0.36088,            0.018613,             0.48725,             0.73623,             0.57921,             0.33712,            0.036339,             0.32428,            0.024347,            0.002476,            0.002476,            0.002476
                  40,            0.042247,             0.37105,            0.018276,             0.47004,             0.65043,             0.51901,             0.29104,            0.037128,             0.33453,            0.024854,            0.002278,            0.002278,            0.002278
                  41,            0.041923,             0.36686,            0.017895,             0.49608,             0.72661,             0.57198,             0.33775,            0.035854,             0.32556,            0.025012,             0.00208,             0.00208,             0.00208
                  42,            0.042352,             0.38311,            0.018015,             0.49032,             0.73078,               0.578,             0.33835,            0.035667,             0.32599,            0.024506,            0.001882,            0.001882,            0.001882
                  43,            0.042387,             0.38716,            0.018177,             0.50683,             0.73095,             0.58803,              0.3533,            0.035214,             0.32294,            0.024127,            0.001684,            0.001684,            0.001684
                  44,            0.041478,             0.35162,            0.018258,             0.52367,             0.72036,             0.58969,             0.35256,            0.035008,             0.31555,            0.023743,            0.001486,            0.001486,            0.001486
                  45,            0.041781,             0.37962,            0.018303,             0.52476,             0.71512,             0.58991,             0.35668,            0.034884,              0.3161,            0.023462,            0.001288,            0.001288,            0.001288
                  46,             0.04174,             0.37695,            0.018158,             0.52877,             0.71668,             0.59843,             0.36024,            0.034775,             0.31635,             0.02326,             0.00109,             0.00109,             0.00109
                  47,            0.041403,             0.36098,            0.017489,             0.54208,             0.71979,             0.60554,             0.36521,            0.034584,             0.31531,            0.023016,            0.000892,            0.000892,            0.000892
                  48,            0.040666,             0.36974,            0.018277,             0.54495,             0.71004,             0.59885,             0.35923,            0.034665,             0.31415,            0.022992,            0.000694,            0.000694,            0.000694
                  49,            0.040329,             0.34517,            0.017019,             0.55023,             0.70846,             0.59959,             0.36322,            0.034509,             0.31366,             0.02301,            0.000496,            0.000496,            0.000496
