               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.050627,             0.41866,            0.018206,             0.30313,             0.49398,             0.33899,             0.13774,            0.051319,              0.6886,            0.036023,            0.008812,            0.008812,            0.008812
                  38,            0.049105,             0.39882,            0.017973,             0.36317,             0.47836,             0.34347,             0.14314,            0.050771,             0.52832,            0.030927,            0.008779,            0.008779,            0.008779
                  39,            0.047214,             0.39044,            0.018557,             0.32165,             0.53173,             0.36732,              0.1657,            0.046125,              0.5802,            0.030609,            0.008746,            0.008746,            0.008746
                  40,            0.047883,             0.40179,            0.017508,             0.35537,              0.5236,             0.35372,             0.15653,            0.047083,             0.53931,            0.034351,            0.008713,            0.008713,            0.008713
                  41,            0.047963,             0.39478,            0.017473,             0.28545,             0.70647,             0.38773,             0.16057,            0.049529,             0.51135,            0.030475,             0.00868,             0.00868,             0.00868
                  42,             0.04878,             0.41397,            0.017178,             0.41178,             0.65084,             0.46713,             0.20302,            0.046797,             0.49182,            0.028259,            0.008647,            0.008647,            0.008647
                  43,            0.047383,             0.41577,            0.017339,             0.37776,             0.68229,             0.48335,             0.21734,            0.046303,             0.46497,            0.040186,            0.008614,            0.008614,            0.008614
                  44,            0.047102,             0.38189,            0.018092,             0.44679,              0.4952,             0.42307,             0.19857,            0.046581,             0.48041,            0.026282,            0.008581,            0.008581,            0.008581
                  45,            0.046509,             0.41176,            0.018188,              0.4309,             0.55102,             0.45357,             0.19714,            0.047251,             0.45557,            0.027563,            0.008548,            0.008548,            0.008548
                  46,            0.047537,             0.40622,            0.018874,             0.47241,             0.64608,             0.55016,             0.25475,            0.044614,              0.4469,             0.02616,            0.008515,            0.008515,            0.008515
                  47,            0.046791,              0.3911,            0.017927,             0.49425,             0.66184,             0.56835,             0.26227,            0.043503,             0.40021,            0.025391,            0.008482,            0.008482,            0.008482
                  48,            0.046011,             0.40062,             0.01833,             0.45462,             0.71171,             0.56613,             0.26884,            0.042768,              0.4585,             0.02666,            0.008449,            0.008449,            0.008449
                  49,            0.045325,             0.37459,            0.018102,             0.41765,              0.7117,             0.55044,                0.24,            0.044986,             0.41992,            0.030243,            0.008416,            0.008416,            0.008416
                  50,            0.046314,             0.39217,            0.018041,             0.40424,             0.53866,              0.4268,             0.19304,             0.04508,             0.54028,            0.029828,            0.008383,            0.008383,            0.008383
                  51,            0.046594,             0.38979,            0.017634,              0.4741,             0.68492,             0.55003,             0.24737,            0.044169,             0.40845,            0.033685,             0.00835,             0.00835,             0.00835
                  52,            0.045477,             0.38296,            0.018329,             0.37091,             0.71053,             0.51586,             0.23957,            0.045121,             0.46558,            0.040125,            0.008317,            0.008317,            0.008317
                  53,            0.044841,             0.38409,            0.017868,             0.47252,             0.64998,             0.55065,             0.25419,            0.043896,              0.4397,            0.028943,            0.008284,            0.008284,            0.008284
                  54,            0.045912,             0.38617,            0.017572,             0.45334,             0.69004,             0.54212,             0.26546,            0.042745,             0.42896,            0.036877,            0.008251,            0.008251,            0.008251
                  55,            0.045337,             0.38613,            0.017075,             0.48622,             0.68267,             0.56814,             0.25441,            0.043769,             0.42688,            0.028815,            0.008218,            0.008218,            0.008218
                  56,            0.044651,             0.38227,            0.017061,             0.48797,             0.58909,             0.52064,             0.25414,            0.041863,             0.43835,            0.026398,            0.008185,            0.008185,            0.008185
                  57,            0.045429,             0.40327,            0.016917,             0.42906,             0.56117,             0.47123,             0.20931,             0.04438,             0.46582,            0.029706,            0.008152,            0.008152,            0.008152
                  58,            0.044392,              0.3672,            0.017682,             0.53971,             0.65038,             0.57449,             0.28236,            0.042423,             0.38971,            0.023096,            0.008119,            0.008119,            0.008119
                  59,            0.045693,              0.3992,            0.016919,             0.46696,             0.58985,             0.50101,             0.23937,            0.043361,             0.45795,            0.022693,            0.008086,            0.008086,            0.008086
                  60,             0.04449,             0.37842,            0.016531,             0.52028,             0.64615,              0.5905,             0.28914,            0.043055,             0.42114,            0.022913,            0.008053,            0.008053,            0.008053
                  61,            0.044946,             0.40333,              0.0173,              0.5168,              0.6113,             0.55295,             0.28938,            0.040414,             0.45264,            0.021277,             0.00802,             0.00802,             0.00802
                  62,            0.044306,              0.3857,            0.016754,              0.5228,             0.53077,             0.49578,             0.24549,              0.0416,             0.41479,            0.021014,            0.007987,            0.007987,            0.007987
                  63,            0.044772,             0.38769,            0.016713,             0.52744,              0.5013,             0.48209,             0.25158,            0.040721,             0.41034,            0.021484,            0.007954,            0.007954,            0.007954
                  64,            0.044282,             0.38459,            0.015722,             0.56206,             0.66603,             0.61749,             0.32719,            0.039554,             0.38947,            0.020129,            0.007921,            0.007921,            0.007921
                  65,            0.043853,              0.3742,            0.016765,             0.58083,             0.64421,             0.62829,              0.3017,            0.041144,             0.36859,             0.02121,            0.007888,            0.007888,            0.007888
                  66,            0.043381,             0.36179,            0.016974,             0.56442,              0.6602,              0.6178,             0.29792,            0.041247,              0.3714,            0.021747,            0.007855,            0.007855,            0.007855
                  67,            0.044111,             0.37306,            0.018286,             0.56352,             0.66879,             0.60674,             0.29086,            0.041391,             0.37488,             0.02052,            0.007822,            0.007822,            0.007822
                  68,            0.043285,             0.35543,            0.016695,             0.55181,              0.6478,             0.58965,             0.25892,            0.043216,             0.37762,             0.02334,            0.007789,            0.007789,            0.007789
                  69,            0.043586,             0.38384,            0.016558,             0.54335,             0.65252,             0.60309,             0.28973,            0.040364,             0.39026,            0.023035,            0.007756,            0.007756,            0.007756
                  70,             0.04418,              0.3808,            0.016708,             0.59399,             0.65516,             0.63078,             0.33261,            0.039458,             0.36597,            0.019165,            0.007723,            0.007723,            0.007723
                  71,            0.042494,             0.37389,             0.01653,             0.48226,             0.71879,             0.59411,             0.30784,            0.039161,              0.3891,              0.0276,             0.00769,             0.00769,             0.00769
                  72,            0.043409,             0.38803,            0.016008,             0.56998,             0.67117,             0.61749,             0.32136,            0.039571,             0.36658,            0.022266,            0.007657,            0.007657,            0.007657
                  73,            0.042634,             0.36834,            0.016079,             0.49886,             0.66864,             0.58139,             0.29622,            0.040102,             0.37903,            0.025134,            0.007624,            0.007624,            0.007624
                  74,            0.042593,             0.36682,            0.016077,             0.48679,             0.69232,             0.58651,             0.30882,            0.039418,             0.36041,            0.036993,            0.007591,            0.007591,            0.007591
                  75,            0.042849,             0.37035,            0.016271,             0.59407,             0.64528,             0.61785,             0.32503,             0.03913,             0.35931,            0.022491,            0.007558,            0.007558,            0.007558
                  76,            0.042359,             0.36615,            0.016212,             0.55166,             0.67171,             0.61371,             0.32259,            0.039326,             0.36591,             0.03089,            0.007525,            0.007525,            0.007525
                  77,            0.042668,             0.37603,            0.015795,             0.53827,             0.67978,             0.62204,             0.32934,            0.039012,             0.37329,            0.024225,            0.007492,            0.007492,            0.007492
                  78,            0.042668,             0.37215,            0.015548,             0.57405,             0.67259,             0.62348,             0.32264,            0.039919,             0.38171,            0.021112,            0.007459,            0.007459,            0.007459
                  79,            0.041587,             0.35391,             0.01565,             0.57173,             0.67813,             0.63229,              0.3337,            0.038737,             0.36664,            0.023962,            0.007426,            0.007426,            0.007426
                  80,            0.042036,             0.37414,            0.015986,             0.59495,             0.66941,             0.64767,             0.35296,            0.038042,             0.37811,            0.020465,            0.007393,            0.007393,            0.007393
                  81,            0.041475,             0.36503,            0.015844,              0.5682,             0.66926,             0.62254,             0.33607,            0.038793,              0.3847,             0.02157,             0.00736,             0.00736,             0.00736
                  82,            0.041781,             0.37009,            0.015561,             0.58042,             0.67852,             0.62942,             0.34752,            0.037945,             0.36023,              0.0216,            0.007327,            0.007327,            0.007327
                  83,            0.041518,             0.35519,            0.015481,             0.59816,              0.6515,             0.63768,             0.34358,            0.037926,              0.3465,            0.020068,            0.007294,            0.007294,            0.007294
                  84,            0.041984,             0.37297,            0.014683,             0.55292,             0.67097,             0.62648,             0.34639,            0.038059,              0.3775,            0.024249,            0.007261,            0.007261,            0.007261
                  85,            0.041857,             0.37662,            0.015577,             0.57261,             0.65454,              0.6202,             0.33514,            0.038328,             0.37848,            0.025568,            0.007228,            0.007228,            0.007228
                  86,            0.041749,              0.3597,            0.014854,              0.5958,             0.65682,             0.63489,             0.33174,             0.03905,             0.35754,            0.020996,            0.007195,            0.007195,            0.007195
                  87,             0.04276,             0.36625,            0.015342,             0.60086,             0.66063,             0.63806,             0.35136,             0.03772,             0.36151,             0.01929,            0.007162,            0.007162,            0.007162
                  88,             0.04161,             0.35723,            0.015062,             0.61093,             0.65466,             0.64276,             0.35036,            0.038353,             0.35773,            0.020184,            0.007129,            0.007129,            0.007129
                  89,            0.041165,             0.37117,            0.015249,              0.5684,             0.67921,             0.63177,             0.35287,            0.037507,             0.35736,            0.019095,            0.007096,            0.007096,            0.007096
                  90,            0.041504,             0.37523,            0.015463,             0.61571,              0.6471,             0.63697,             0.35229,            0.038341,              0.3587,            0.019388,            0.007063,            0.007063,            0.007063
                  91,            0.041222,             0.36079,            0.014964,             0.61641,             0.65115,             0.62763,             0.33036,            0.038695,             0.35455,            0.018976,             0.00703,             0.00703,             0.00703
                  92,            0.040734,              0.3415,            0.015374,             0.63167,             0.64923,             0.64403,             0.33772,            0.039093,             0.35382,            0.017935,            0.006997,            0.006997,            0.006997
                  93,            0.041603,             0.37588,            0.015321,             0.58609,             0.66553,             0.63313,             0.34145,            0.039441,             0.37286,            0.020532,            0.006964,            0.006964,            0.006964
                  94,            0.041754,             0.36287,            0.015414,             0.61402,             0.66094,              0.6432,             0.33615,            0.039451,             0.36108,            0.019382,            0.006931,            0.006931,            0.006931
                  95,            0.042919,             0.36695,            0.014726,             0.62018,             0.66041,             0.65088,             0.35624,            0.037949,             0.35345,            0.018509,            0.006898,            0.006898,            0.006898
                  96,            0.042569,             0.38013,            0.015499,             0.57624,              0.6744,             0.61662,             0.32894,            0.039004,             0.37048,            0.020496,            0.006865,            0.006865,            0.006865
                  97,             0.04285,             0.35968,            0.014965,             0.55446,             0.68372,             0.59416,             0.29178,            0.039579,             0.35083,            0.025922,            0.006832,            0.006832,            0.006832
                  98,            0.042941,             0.37885,            0.014777,             0.56948,             0.68113,             0.62622,             0.30729,            0.039817,                0.37,            0.020734,            0.006799,            0.006799,            0.006799
                  99,            0.042869,             0.36376,            0.014411,             0.60432,             0.66399,             0.63388,              0.3411,             0.03937,             0.36218,            0.019662,            0.006766,            0.006766,            0.006766
                 100,            0.042511,             0.37836,            0.014823,             0.60577,             0.66207,             0.64671,             0.35007,            0.038079,             0.35992,            0.020129,            0.006733,            0.006733,            0.006733
                 101,            0.041354,             0.34136,            0.014464,             0.58214,             0.64972,             0.62315,             0.29379,             0.04106,             0.36426,            0.022333,              0.0067,              0.0067,              0.0067
                 102,            0.043087,             0.36583,            0.014553,              0.5746,              0.6665,             0.62264,             0.32861,            0.038426,             0.37018,            0.019446,            0.006667,            0.006667,            0.006667
                 103,            0.042043,             0.36521,             0.01534,             0.60637,             0.65097,             0.63829,             0.35998,            0.037804,             0.36005,            0.020142,            0.006634,            0.006634,            0.006634
                 104,            0.041348,             0.35105,            0.014381,             0.58175,             0.64978,             0.62596,             0.33081,            0.039347,             0.37207,            0.020929,            0.006601,            0.006601,            0.006601
                 105,             0.04161,             0.35881,            0.015274,              0.6329,             0.62649,             0.62773,             0.34704,            0.039178,               0.362,            0.020386,            0.006568,            0.006568,            0.006568
                 106,            0.040316,             0.33832,            0.014457,             0.60364,             0.66219,             0.63917,             0.33981,            0.038881,             0.36731,            0.018625,            0.006535,            0.006535,            0.006535
                 107,            0.040653,             0.35079,            0.014973,             0.59781,               0.632,             0.62745,             0.33909,            0.038463,             0.35724,            0.023389,            0.006502,            0.006502,            0.006502
                 108,            0.041005,             0.36668,            0.014845,             0.58531,             0.68106,             0.63494,             0.34715,            0.037889,             0.35962,              0.0203,            0.006469,            0.006469,            0.006469
                 109,            0.041237,             0.35782,            0.014538,             0.58297,             0.65913,             0.61098,             0.31394,            0.038762,             0.35675,            0.021503,            0.006436,            0.006436,            0.006436
                 110,            0.042571,             0.37346,            0.015422,             0.59067,             0.65917,             0.62273,              0.3403,             0.03768,             0.36865,             0.01944,            0.006403,            0.006403,            0.006403
                 111,            0.041503,             0.36684,            0.015228,             0.54127,             0.67832,             0.60408,               0.329,            0.038042,             0.35889,            0.023279,             0.00637,             0.00637,             0.00637
                 112,            0.040771,             0.36177,            0.014958,             0.58895,             0.66866,             0.63381,             0.35021,             0.03794,             0.36041,            0.020477,            0.006337,            0.006337,            0.006337
                 113,            0.041729,             0.37179,            0.014761,             0.60901,             0.64336,             0.61388,             0.34064,             0.03848,             0.36029,            0.018207,            0.006304,            0.006304,            0.006304
                 114,            0.040571,             0.36056,            0.014102,              0.5534,             0.68954,             0.61825,             0.34501,            0.037384,             0.35931,            0.023596,            0.006271,            0.006271,            0.006271
                 115,            0.040649,             0.35257,            0.014823,             0.58476,             0.67589,             0.63588,             0.36027,            0.037394,             0.35052,            0.022339,            0.006238,            0.006238,            0.006238
                 116,              0.0406,             0.36432,            0.014264,             0.58775,             0.65897,             0.62496,             0.34515,            0.037629,             0.36603,            0.017654,            0.006205,            0.006205,            0.006205
                 117,             0.03971,             0.34252,            0.014309,             0.59281,             0.63503,              0.6215,             0.35234,            0.037629,              0.3548,             0.02287,            0.006172,            0.006172,            0.006172
                 118,            0.040266,              0.3555,            0.014465,              0.5971,             0.66162,              0.6456,             0.35506,            0.037373,             0.36743,            0.021729,            0.006139,            0.006139,            0.006139
                 119,            0.040425,             0.36121,            0.014189,             0.58637,             0.67369,             0.63311,             0.35219,            0.038188,             0.36676,            0.019135,            0.006106,            0.006106,            0.006106
                 120,            0.040381,             0.35368,            0.014238,              0.5811,              0.6757,             0.62763,             0.34764,             0.03719,             0.35406,            0.025037,            0.006073,            0.006073,            0.006073
                 121,            0.040116,             0.34083,            0.014224,             0.60242,             0.64904,             0.63118,             0.35125,            0.037946,             0.35724,            0.021698,             0.00604,             0.00604,             0.00604
                 122,            0.040424,             0.36552,            0.014937,             0.57772,             0.67422,             0.64207,             0.35499,            0.037769,             0.36786,            0.018411,            0.006007,            0.006007,            0.006007
                 123,             0.04007,             0.36141,            0.014224,             0.59701,             0.67524,             0.63139,             0.35543,             0.03752,              0.3548,            0.020758,            0.005974,            0.005974,            0.005974
                 124,            0.040042,              0.3596,            0.015199,             0.58948,             0.66639,             0.63111,             0.35712,            0.037041,             0.35632,            0.021619,            0.005941,            0.005941,            0.005941
                 125,            0.038701,             0.33484,            0.013758,             0.60963,             0.65154,             0.62506,              0.3541,            0.037403,             0.35297,            0.020557,            0.005908,            0.005908,            0.005908
                 126,            0.040359,             0.36661,            0.014255,              0.6037,             0.66587,             0.64307,             0.36901,            0.036373,              0.3634,            0.019632,            0.005875,            0.005875,            0.005875
                 127,            0.040334,             0.35748,            0.014394,             0.58798,             0.67297,             0.63477,             0.36946,            0.036865,             0.35333,            0.021698,            0.005842,            0.005842,            0.005842
                 128,            0.040077,              0.3617,            0.014048,             0.59812,             0.66511,             0.62954,             0.35633,            0.037065,             0.35394,             0.01994,            0.005809,            0.005809,            0.005809
                 129,            0.039564,             0.35379,            0.014463,             0.58533,             0.66663,             0.62159,             0.35327,            0.037248,             0.35742,            0.022894,            0.005776,            0.005776,            0.005776
                 130,            0.040242,             0.37157,            0.014844,             0.62024,             0.64332,             0.64303,             0.37038,            0.036491,             0.35193,            0.019241,            0.005743,            0.005743,            0.005743
                 131,            0.040678,             0.36785,            0.013797,             0.58745,             0.66626,             0.63416,             0.36021,            0.037041,             0.37079,            0.020392,             0.00571,             0.00571,             0.00571
                 132,            0.039938,             0.34385,            0.014065,             0.62621,             0.65254,             0.64269,             0.37067,            0.036793,             0.34375,            0.019897,            0.005677,            0.005677,            0.005677
                 133,            0.039361,             0.34247,            0.014047,             0.61016,             0.66754,             0.64291,             0.36195,            0.036641,             0.35559,             0.01712,            0.005644,            0.005644,            0.005644
                 134,            0.040334,             0.35531,            0.013699,             0.60554,             0.66865,             0.64511,             0.36169,            0.038375,             0.36438,            0.019345,            0.005611,            0.005611,            0.005611
                 135,            0.039991,              0.3502,            0.014158,             0.62654,             0.66185,             0.65703,              0.3719,            0.036851,             0.34613,            0.018149,            0.005578,            0.005578,            0.005578
                 136,             0.04001,             0.34435,            0.013542,             0.61155,             0.65757,             0.64284,             0.36563,            0.036966,             0.34674,            0.019943,            0.005545,            0.005545,            0.005545
                 137,              0.0403,             0.36356,            0.014656,             0.60123,             0.67121,             0.63328,             0.34867,            0.038312,               0.362,            0.019757,            0.005512,            0.005512,            0.005512
                 138,            0.039155,             0.34588,             0.01444,             0.63492,             0.65615,             0.65487,              0.3785,            0.036648,             0.34436,            0.017676,            0.005479,            0.005479,            0.005479
                 139,            0.039164,             0.34236,            0.013175,              0.5936,              0.6581,              0.6282,             0.35531,            0.036905,             0.34961,            0.019339,            0.005446,            0.005446,            0.005446
                 140,            0.039204,             0.35408,             0.01405,             0.59319,             0.66799,              0.6319,             0.36362,            0.036488,              0.3526,            0.019666,            0.005413,            0.005413,            0.005413
                 141,            0.040502,             0.35349,            0.014101,               0.603,              0.6598,             0.63658,             0.34112,            0.038143,             0.35852,            0.021759,             0.00538,             0.00538,             0.00538
                 142,            0.039636,             0.34518,            0.013597,             0.61552,             0.65657,             0.65015,             0.37369,            0.036474,              0.3443,            0.019177,            0.005347,            0.005347,            0.005347
